CustomBuilding,felthorns2,Felwood Thorns 2,Doodads/Felwood/Plants/Felwood_Thorns/Felwood_Thorns1.mdx
CustomBuilding,felthorns3,Felwood Thorns 3,Doodads/Felwood/Plants/Felwood_Thorns/Felwood_Thorns2.mdx
CustomBuilding,felthorns4,Felwood Thorns 4,Doodads/Felwood/Plants/Felwood_Thorns/Felwood_Thorns3.mdx
CustomBuilding,felthorns5,Felwood Thorns 5,Doodads/Felwood/Plants/Felwood_Thorns/Felwood_Thorns4.mdx
CustomBuilding,felthorns6,Felwood Thorns 6,Doodads/Felwood/Plants/Felwood_Thorns/Felwood_Thorns5.mdx
CustomBuilding,felthorns7,Felwood Thorns 7,Doodads/Felwood/Plants/Felwood_Thorns/Felwood_Thorns6.mdx
CustomBuilding,sunkenwallvines1,Sunken Wall Vines 1,Doodads/Ruins/Terrain/CityCliffVines0/CityCliffVines0.mdx
CustomBuilding,sunkenwallvines2,Sunken Wall Vines 2,Doodads/Ruins/Terrain/CityCliffVines1/CityCliffVines1.mdx
CustomBuilder,nature-vines1,Vines Builder 1

UnitShop,nature1,Nature Stuff 1

CustomBuilding,norththorns1,Northrend Thorns 1,Doodads/Northrend/Plants/North_Thorns/North_Thorns0.mdx
CustomBuilding,norththorns2,Northrend Thorns 2,Doodads/Northrend/Plants/North_Thorns/North_Thorns1.mdx
CustomBuilding,norththorns3,Northrend Thorns 3,Doodads/Northrend/Plants/North_Thorns/North_Thorns2.mdx
CustomBuilding,norththorns4,Northrend Thorns 4,Doodads/Northrend/Plants/North_Thorns/North_Thorns3.mdx
CustomBuilding,norththorns5,Northrend Thorns 5,Doodads/Northrend/Plants/North_Thorns/North_Thorns4.mdx
CustomBuilding,norththorns6,Northrend Thorns 6,Doodads/Northrend/Plants/North_Thorns/North_Thorns5.mdx
CustomBuilding,norththorns7,Northrend Thorns 7,Doodads/Northrend/Plants/North_Thorns/North_Thorns6.mdx
CustomBuilding,vinyplant1,Viny Plant 1,Doodads/Ruins/Plants/VinyPlant/VinyPlant0.mdx
CustomBuilding,vinyplant2,Viny Plant 2,Doodads/Ruins/Plants/VinyPlant/VinyPlant1.mdx
CustomBuilding,vinyplant3,Viny Plant 3,Doodads/Ruins/Plants/VinyPlant/VinyPlant2.mdx
CustomBuilding,vinyplant4,Viny Plant 4,Doodads/Ruins/Plants/VinyPlant/VinyPlant3.mdx
CustomBuilder,nature-vines2,Vines Builder 2

SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNDisenchant.blp

Comment,nature-outland
CustomBuilding,outlandplant1,Outland Plant 1,Doodads/Outland/Plants/Outland_Plant/Outland_Plant0.mdx
CustomBuilding,outlandplant2,Outland Plant 2,Doodads/Outland/Plants/Outland_Plant/Outland_Plant1.mdx
CustomBuilding,outlandplant3,Outland Plant 3,Doodads/Outland/Plants/Outland_Plant/Outland_Plant2.mdx
CustomBuilding,outlandplant4,Outland Plant 4,Doodads/Outland/Plants/Outland_Plant/Outland_Plant3.mdx
CustomBuilding,outlandplant5,Outland Plant 5,Doodads/Outland/Plants/Outland_Plant/Outland_Plant4.mdx
CustomBuilding,outlandplant6,Outland Plant 6,Doodads/Outland/Plants/Outland_Plant/Outland_Plant5.mdx
CustomBuilding,outlandplant7,Outland Plant 7,Doodads/Outland/Plants/Outland_Plant/Outland_Plant6.mdx
CustomBuilding,outlandplant8,Outland Plant 8,Doodads/Outland/Plants/Outland_Plant/Outland_Plant7.mdx
CustomBuilder,nature-outland,Outland Plants

SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNNaturesBlessing.blp

Comment,nature-other
CustomBuilding,worldtree,World Tree,Doodads/Ashenvale/Structures/Worldtree/Worldtree.mdx
CustomBuilding,ashenbush,Ashenvale Bush,Doodads/Ashenvale/Plants/AshenBush0/AshenBush0.mdx
CustomBuilding,citybush,City Bush,Doodads/Cityscape/Plants/CityBush/CityBush.mdx
CustomBuilding,felbush1,Felwood Bush 1,Doodads/Felwood/Plants/FelwoodBush/FelwoodBush0.mdx
CustomBuilding,felbush2,Felwood Bush 2,Doodads/Felwood/Plants/FelwoodBush/FelwoodBush1.mdx
CustomBuilding,grasstuft1,Grass Tuft 1,Doodads/LordaeronSummer/Plants/GrassTuft/GrassTuft0.mdx
CustomBuilding,grasstuft2,Grass Tuft 2,Doodads/LordaeronSummer/Plants/GrassTuft/GrassTuft1.mdx
CustomBuilding,grasstuft3,Grass Tuft 3,Doodads/LordaeronSummer/Plants/GrassTuft/GrassTuft2.mdx
CustomBuilding,grasstuft4,Grass Tuft 4,Doodads/LordaeronSummer/Plants/GrassTuft/GrassTuft3.mdx
CustomBuilder,nature-other,Other Plants

Comment,nature-flowers
CustomBuilding,flowers1,Flowers 1,Doodads/Ruins/Plants/Ruins_Flower/Ruins_Flower0.mdx
CustomBuilding,flowers2,Flowers 2,Doodads/Ruins/Plants/Ruins_Flower/Ruins_Flower1.mdx
CustomBuilding,flowers3,Flowers 3,Doodads/Ruins/Plants/Ruins_Flower/Ruins_Flower2.mdx
CustomBuilding,flowers4,Flowers 4,Doodads/Ruins/Plants/Ruins_Flower/Ruins_Flower3.mdx
CustomBuilding,flowers5,Flowers 5,Doodads/Ruins/Plants/Ruins_Flower/Ruins_Flower4.mdx
CustomBuilder,nature-flowers,Flowers

UnitShop,nature2,Nature Stuff 2
SetShopScale,0.5

SetShopScale,1
SetShopModel,Doodads/Ashenvale/Rocks/AshenRock/AshenRock0

Comment,rocks-ashenvale
SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNOrbOfVenom.blp
CustomBuilding,ashenblocks,Ashenvale Blocks,Doodads/Ashenvale/Structures/AshenRuinsBlocks/AshenRuinsBlocks.mdx
CustomBuilding,ashenrock1,Ashenvale Rock 1,Doodads/Ashenvale/Rocks/AshenRock/AshenRock0.mdx
CustomBuilding,ashenrock2,Ashenvale Rock 2,Doodads/Ashenvale/Rocks/AshenRock/AshenRock1.mdx
CustomBuilding,ashenrock3,Ashenvale Rock 3,Doodads/Ashenvale/Rocks/AshenRock/AshenRock2.mdx
CustomBuilding,ashenrock4,Ashenvale Rock 4,Doodads/Ashenvale/Rocks/AshenRock/AshenRock3.mdx
CustomBuilding,ashenrock5,Ashenvale Rock 5,Doodads/Ashenvale/Rocks/AshenRock/AshenRock4.mdx
CustomBuilding,ashenrock6,Ashenvale Rock 6,Doodads/Ashenvale/Rocks/AshenRock/AshenRock5.mdx
CustomBuilding,ashenrock7,Ashenvale Rock 7,Doodads/Ashenvale/Rocks/AshenRock/AshenRock6.mdx
CustomBuilding,ashenrock8,Ashenvale Rock 8,Doodads/Ashenvale/Rocks/AshenRock/AshenRock7.mdx
CustomBuilding,ashenrock9,Ashenvale Rock 9,Doodads/Ashenvale/Rocks/AshenRock/AshenRock8.mdx
CustomBuilding,ashenrock10,Ashenvale Rock 10,Doodads/Ashenvale/Rocks/AshenRock/AshenRock9.mdx
CustomBuilder,rocks-ashen1,Ashenvale Rocks Builder
CustomBuilding,ashenrubble1,Ashenvale Rubble 1,Doodads/Ashenvale/Structures/AshenRubble/AshenRubble0.mdx
CustomBuilding,ashenrubble2,Ashenvale Rubble 2,Doodads/Ashenvale/Structures/AshenRubble/AshenRubble1.mdx
CustomBuilding,ashenrubble3,Ashenvale Rubble 3,Doodads/Ashenvale/Structures/AshenRubble/AshenRubble2.mdx
CustomBuilder,rocks-ashen2,Ashenvale Rubble Builder
UnitShop,rocks-ashen,Ashenvale Rocks

SetShopModel,Doodads/Barrens/Rocks/Barrens_Rocks/Barrens_Rocks0

Comment,rocks-barrens
SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNOrbOfFire.blp
CustomBuilding,barrensarch1,Barrens Arch 1,Doodads/Barrens/Structures/RuinedArch/RuinedArch0.mdx
CustomBuilding,barrensarch2,Barrens Arch 2,Doodads/Barrens/Structures/RuinedArch/RuinedArch1.mdx
CustomBuilding,barrensarch3,Barrens Arch 3,Doodads/Barrens/Structures/RuinedArch/RuinedArch2.mdx
CustomBuilding,barrensfissure1,Barrens Fissure 1,Doodads/Barrens/Rocks/BarrensFissure/BarrensFissure0.mdx
CustomBuilding,barrensfissure2,Barrens Fissure 2,Doodads/Barrens/Rocks/BarrensFissure/BarrensFissure1.mdx
CustomBuilder,rocks-barren1,Barrens Environment Builder 1
CustomBuilding,barrenscrater1,Barrens Crater 1,Doodads/Barrens/Rocks/crator/Crator0.mdx
CustomBuilding,barrenscrater2,Barrens Crater 2,Doodads/Barrens/Rocks/crator/Crator1.mdx
CustomBuilding,barrensgeyser1,Barrens Geyser 1,Doodads/Barrens/Rocks/Geyser/Geyser0.mdx
CustomBuilding,barrensgeyser2,Barrens Geyser 2,Doodads/Barrens/Rocks/Geyser/Geyser1.mdx
CustomBuilding,barrensgeyser3,Barrens Geyser 3,Doodads/Barrens/Rocks/Geyser/Geyser2.mdx
CustomBuilding,barrenspillar1,Barrens Pillar 1,Doodads/Barrens/Rocks/RockPillar/RockPillar0.mdx
CustomBuilding,barrenspillar2,Barrens Pillar 2,Doodads/Barrens/Rocks/RockPillar/RockPillar1.mdx
CustomBuilding,barrenspillar3,Barrens Pillar 3,Doodads/Barrens/Rocks/RockPillar/RockPillar2.mdx
CustomBuilding,barrenschunk1,Barrens Chunk 1,Doodads/Barrens/Structures/RuinedChunk/RuinedChunk0.mdx
CustomBuilding,barrenschunk2,Barrens Chunk 2,Doodads/Barrens/Structures/RuinedChunk/RuinedChunk1.mdx
CustomBuilder,rocks-barren2,Barrens Environment Builder 2
CustomBuilding,barrensrocks1,Barrens Rocks 1,Doodads/Barrens/Rocks/Barrens_Rocks/Barrens_Rocks0.mdx
CustomBuilding,barrensrocks2,Barrens Rocks 2,Doodads/Barrens/Rocks/Barrens_Rocks/Barrens_Rocks1.mdx
CustomBuilding,barrensrocks3,Barrens Rocks 3,Doodads/Barrens/Rocks/Barrens_Rocks/Barrens_Rocks2.mdx
CustomBuilding,barrensrocks4,Barrens Rocks 4,Doodads/Barrens/Rocks/Barrens_Rocks/Barrens_Rocks3.mdx
CustomBuilding,barrensrocks5,Barrens Rocks 5,Doodads/Barrens/Rocks/Barrens_Rocks/Barrens_Rocks4.mdx
CustomBuilding,barrensrocks6,Barrens Rocks 6,Doodads/Barrens/Rocks/Barrens_Rocks/Barrens_Rocks5.mdx
CustomBuilding,barrensrocks7,Barrens Rocks 7,Doodads/Barrens/Rocks/Barrens_Rocks/Barrens_Rocks6.mdx
CustomBuilding,barrensrocks8,Barrens Rocks 8,Doodads/Barrens/Rocks/Barrens_Rocks/Barrens_Rocks7.mdx
CustomBuilding,barrensrocks9,Barrens Rocks 9,Doodads/Barrens/Rocks/Barrens_Rocks/Barrens_Rocks8.mdx
CustomBuilding,barrensrocks10,Barrens Rocks 10,Doodads/Barrens/Rocks/Barrens_Rocks/Barrens_Rocks9.mdx
CustomBuilder,rocks-barren3,Barrens Rocks Builder
CustomBuilding,barrensspires1,Barrens Spires 1,Doodads/Barrens/Rocks/Barrens_Spires/Barrens_Spires0.mdx
CustomBuilding,barrensspires2,Barrens Spires 2,Doodads/Barrens/Rocks/Barrens_Spires/Barrens_Spires1.mdx
CustomBuilding,barrensspires3,Barrens Spires 3,Doodads/Barrens/Rocks/Barrens_Spires/Barrens_Spires2.mdx
CustomBuilding,barrensspires4,Barrens Spires 4,Doodads/Barrens/Rocks/Barrens_Spires/Barrens_Spires3.mdx
CustomBuilding,barrensspires5,Barrens Spires 5,Doodads/Barrens/Rocks/Barrens_Spires/Barrens_Spires4.mdx
CustomBuilding,barrensspires6,Barrens Spires 6,Doodads/Barrens/Rocks/Barrens_Spires/Barrens_Spires5.mdx
CustomBuilding,barrensspires7,Barrens Spires 7,Doodads/Barrens/Rocks/Barrens_Spires/Barrens_Spires6.mdx
CustomBuilding,barrensspires8,Barrens Spires 8,Doodads/Barrens/Rocks/Barrens_Spires/Barrens_Spires7.mdx
CustomBuilder,rocks-barren4,Barrens Spires Builder
UnitShop,rocks-barren,Barren Rocks

SetShopModel,Doodads/Dungeon/Rocks/DungeonRock/DungeonRock0

Comment,rocks-dungeon
SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNNagaWeaponUp3.blp
CustomBuilding,dungeonrock1,Dungeon Rock 1,Doodads/Dungeon/Rocks/DungeonRock/DungeonRock0.mdx
CustomBuilding,dungeonrock2,Dungeon Rock 2,Doodads/Dungeon/Rocks/DungeonRock/DungeonRock1.mdx
CustomBuilding,dungeonrock3,Dungeon Rock 3,Doodads/Dungeon/Rocks/DungeonRock/DungeonRock2.mdx
CustomBuilding,dungeonrock4,Dungeon Rock 4,Doodads/Dungeon/Rocks/DungeonRock/DungeonRock3.mdx
CustomBuilding,dungeonrock5,Dungeon Rock 5,Doodads/Dungeon/Rocks/DungeonRock/DungeonRock4.mdx
CustomBuilding,dungeonrock6,Dungeon Rock 6,Doodads/Dungeon/Rocks/DungeonRock/DungeonRock5.mdx
CustomBuilding,dungeonrock7,Dungeon Rock 7,Doodads/Dungeon/Rocks/DungeonRock/DungeonRock6.mdx
CustomBuilding,dungeonrock8,Dungeon Rock 8,Doodads/Dungeon/Rocks/DungeonRock/DungeonRock7.mdx
CustomBuilding,dungeonrock9,Dungeon Rock 9,Doodads/Dungeon/Rocks/DungeonRock/DungeonRock8.mdx
CustomBuilding,dungeonrock10,Dungeon Rock 10,Doodads/Dungeon/Rocks/DungeonRock/DungeonRock9.mdx
CustomBuilder,rocks-dungeon1,Dungeon Rocks Builder
CustomBuilding,dungeonstalagmite1,Dungeon Stalagmite 1,Doodads/Dungeon/Rocks/DungeonStalagmite/DungeonStalagmite0.mdx
CustomBuilding,dungeonstalagmite2,Dungeon Stalagmite 2,Doodads/Dungeon/Rocks/DungeonStalagmite/DungeonStalagmite1.mdx
CustomBuilding,dungeonstalagmite3,Dungeon Stalagmite 3,Doodads/Dungeon/Rocks/DungeonStalagmite/DungeonStalagmite2.mdx
CustomBuilding,dungeonstalagmite4,Dungeon Stalagmite 4,Doodads/Dungeon/Rocks/DungeonStalagmite/DungeonStalagmite3.mdx
CustomBuilding,dungeoncrater,Dungeon Crater,Doodads/Dungeon/Rocks/Cave_FieryCrator/Cave_FieryCrator.mdx
CustomBuilder,rocks-dungeon2,Dungeon Environment Builder

Comment,rocks-underground
CustomBuilding,undergroundrock1,Underground Rock 1,Doodads/Underground/Rocks/UndergoundRock/UndergoundRock0.mdx
CustomBuilding,undergroundrock2,Underground Rock 2,Doodads/Underground/Rocks/UndergoundRock/UndergoundRock1.mdx
CustomBuilding,undergroundrock3,Underground Rock 3,Doodads/Underground/Rocks/UndergoundRock/UndergoundRock2.mdx
CustomBuilding,undergroundrock4,Underground Rock 4,Doodads/Underground/Rocks/UndergoundRock/UndergoundRock3.mdx
CustomBuilding,undergroundrock5,Underground Rock 5,Doodads/Underground/Rocks/UndergoundRock/UndergoundRock4.mdx
CustomBuilding,undergroundrock6,Underground Rock 6,Doodads/Underground/Rocks/UndergoundRock/UndergoundRock5.mdx
CustomBuilding,undergroundrock7,Underground Rock 7,Doodads/Underground/Rocks/UndergoundRock/UndergoundRock6.mdx
CustomBuilding,undergroundrock8,Underground Rock 8,Doodads/Underground/Rocks/UndergoundRock/UndergoundRock7.mdx
CustomBuilding,undergroundrock9,Underground Rock 9,Doodads/Underground/Rocks/UndergoundRock/UndergoundRock8.mdx
CustomBuilding,undergroundrock10,Underground Rock 10,Doodads/Underground/Rocks/UndergoundRock/UndergoundRock9.mdx
CustomBuilder,rocks-underground1,Underground Rocks Builder
CustomBuilding,undergroundstalagmite1,Underground Stalagmite 1,Doodads/Underground/Rocks/UndergroundStalagmite/UndergroundStalagmite0.mdx
CustomBuilding,undergroundstalagmite2,Underground Stalagmite 2,Doodads/Underground/Rocks/UndergroundStalagmite/UndergroundStalagmite1.mdx
CustomBuilding,undergroundstalagmite3,Underground Stalagmite 3,Doodads/Underground/Rocks/UndergroundStalagmite/UndergroundStalagmite2.mdx
CustomBuilding,undergroundstalagmite4,Underground Stalagmite 4,Doodads/Underground/Rocks/UndergroundStalagmite/UndergroundStalagmite3.mdx
CustomBuilding,undergroundcrater,Underground Crater,Doodads/Underground/Rocks/Underground_FieryCrator/Underground_FieryCrator.mdx
CustomBuilder,rocks-underground2,Underground Environment Builder

Comment,rocks-chunksunderground
CustomBuilding,rockchunksunder1,Underground Rock Chunks 1,Doodads/Terrain/G_RockChunks/G_RockChunks0.mdx
CustomBuilding,rockchunksunder2,Underground Rock Chunks 2,Doodads/Terrain/G_RockChunks/G_RockChunks1.mdx
CustomBuilding,rockchunksunder3,Underground Rock Chunks 3,Doodads/Terrain/G_RockChunks/G_RockChunks2.mdx
CustomBuilding,rockchunksunder4,Underground Rock Chunks 4,Doodads/Terrain/G_RockChunks/G_RockChunks3.mdx
CustomBuilding,rockchunksunder5,Underground Rock Chunks 5,Doodads/Terrain/G_RockChunks/G_RockChunks4.mdx
CustomBuilding,rockchunksunder6,Underground Rock Chunks 6,Doodads/Terrain/G_RockChunks/G_RockChunks5.mdx
CustomBuilder,rocks-chunks-under,Underground Rock Chunks
UnitShop,rocks-under,Underground Rocks

SetShopModel,Doodads/Felwood/Rocks/FelwoodRock/FelwoodRock0

Comment,rocks-felwood
SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNOrbOfDeath.blp
CustomBuilding,felblocks,Felwood Blocks,Doodads/Felwood/Structures/FelwoodRuinsBlocks/FelwoodRuinsBlocks.mdx
CustomBuilding,felfissure1,Felwood Fissure 1,Doodads/Felwood/Rocks/FelwoodFissure/FelwoodFissure0.mdx
CustomBuilding,felfissure2,Felwood Fissure 2,Doodads/Felwood/Rocks/FelwoodFissure/FelwoodFissure1.mdx
CustomBuilding,felrubble1,Felwood Rubble 1,Doodads/Felwood/Structures/FelwoodRubble/FelwoodRubble0.mdx
CustomBuilding,felrubble2,Felwood Rubble 2,Doodads/Felwood/Structures/FelwoodRubble/FelwoodRubble1.mdx
CustomBuilding,felrubble3,Felwood Rubble 3,Doodads/Felwood/Structures/FelwoodRubble/FelwoodRubble2.mdx
CustomBuilder,rocks-felwood1,Felwood Environment Builder
CustomBuilding,felrock1,Felwood Rock 1,Doodads/Felwood/Rocks/FelwoodRock/FelwoodRock0.mdx
CustomBuilding,felrock2,Felwood Rock 2,Doodads/Felwood/Rocks/FelwoodRock/FelwoodRock1.mdx
CustomBuilding,felrock3,Felwood Rock 3,Doodads/Felwood/Rocks/FelwoodRock/FelwoodRock2.mdx
CustomBuilding,felrock4,Felwood Rock 4,Doodads/Felwood/Rocks/FelwoodRock/FelwoodRock3.mdx
CustomBuilding,felrock5,Felwood Rock 5,Doodads/Felwood/Rocks/FelwoodRock/FelwoodRock4.mdx
CustomBuilding,felrock6,Felwood Rock 6,Doodads/Felwood/Rocks/FelwoodRock/FelwoodRock5.mdx
CustomBuilding,felrock7,Felwood Rock 7,Doodads/Felwood/Rocks/FelwoodRock/FelwoodRock6.mdx
CustomBuilding,felrock8,Felwood Rock 8,Doodads/Felwood/Rocks/FelwoodRock/FelwoodRock7.mdx
CustomBuilding,felrock9,Felwood Rock 9,Doodads/Felwood/Rocks/FelwoodRock/FelwoodRock8.mdx
CustomBuilding,felrock10,Felwood Rock 10,Doodads/Felwood/Rocks/FelwoodRock/FelwoodRock9.mdx
CustomBuilder,rocks-felwood2,Felwood Rocks Builder
CustomBuilding,felspires1,Felwood Spires 1,Doodads/Felwood/Rocks/Felwood_Spires/Felwood_Spires0.mdx
CustomBuilding,felspires2,Felwood Spires 2,Doodads/Felwood/Rocks/Felwood_Spires/Felwood_Spires1.mdx
CustomBuilding,felspires3,Felwood Spires 3,Doodads/Felwood/Rocks/Felwood_Spires/Felwood_Spires2.mdx
CustomBuilding,felspires4,Felwood Spires 4,Doodads/Felwood/Rocks/Felwood_Spires/Felwood_Spires3.mdx
CustomBuilding,felspires5,Felwood Spires 5,Doodads/Felwood/Rocks/Felwood_Spires/Felwood_Spires4.mdx
CustomBuilding,felspires6,Felwood Spires 6,Doodads/Felwood/Rocks/Felwood_Spires/Felwood_Spires5.mdx
CustomBuilding,felspires7,Felwood Spires 7,Doodads/Felwood/Rocks/Felwood_Spires/Felwood_Spires6.mdx
CustomBuilding,felspires8,Felwood Spires 8,Doodads/Felwood/Rocks/Felwood_Spires/Felwood_Spires7.mdx
CustomBuilder,rocks-felwood3,Felwood Spires Builder
UnitShop,rocks-fel,Felwood Rocks

SetShopModel,Doodads/Icecrown/Rocks/Ice_SnowRock/Ice_SnowRock0

Comment,rocks-icecrown
SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNOrbOfFrost.blp
CustomBuilding,icecrownglacier1,Icecrown Glacier 1,Doodads/Icecrown/Rocks/Glacier/Glacier0.mdx
CustomBuilding,icecrownglacier2,Icecrown Glacier 2,Doodads/Icecrown/Rocks/Glacier/Glacier1.mdx
CustomBuilding,icecrownglacier3,Icecrown Glacier 3,Doodads/Icecrown/Rocks/Glacier/Glacier2.mdx
CustomBuilding,icecrownglacier4,Icecrown Glacier 4,Doodads/Icecrown/Rocks/Glacier/Glacier3.mdx
CustomBuilding,icecrownglacier5,Icecrown Glacier 5,Doodads/Icecrown/Rocks/Glacier/Glacier4.mdx
CustomBuilding,icecrownglacier6,Icecrown Glacier 6,Doodads/Icecrown/Rocks/Glacier/Glacier5.mdx
CustomBuilding,icecrownglacier7,Icecrown Glacier 7,Doodads/Icecrown/Rocks/Glacier/Glacier6.mdx
CustomBuilding,icecrownglacier8,Icecrown Glacier 8,Doodads/Icecrown/Rocks/Glacier/Glacier7.mdx
CustomBuilding,icecrownglacier9,Icecrown Glacier 9,Doodads/Icecrown/Rocks/Glacier/Glacier8.mdx
CustomBuilding,icecrownglacier10,Icecrown Glacier 10,Doodads/Icecrown/Rocks/Glacier/Glacier9.mdx
CustomBuilder,rocks-icecrown1,Icecrown Glaciers Builder
CustomBuilding,icecrownblock1,Icecrown Block 1,Doodads/Icecrown/Rocks/IceBlock/IceBlock0.mdx
CustomBuilding,icecrownblock2,Icecrown Block 2,Doodads/Icecrown/Rocks/IceBlock/IceBlock1.mdx
CustomBuilding,icecrownblock3,Icecrown Block 3,Doodads/Icecrown/Rocks/IceBlock/IceBlock2.mdx
CustomBuilding,icecrownblock4,Icecrown Block 4,Doodads/Icecrown/Rocks/IceBlock/IceBlock3.mdx
CustomBuilding,icecrownrubble1,Icecrown Rubble 1,Doodads/Icecrown/Structures/Icecrown_Rubble/Icecrown_Rubble0.mdx
CustomBuilding,icecrownrubble2,Icecrown Rubble 2,Doodads/Icecrown/Structures/Icecrown_Rubble/Icecrown_Rubble1.mdx
CustomBuilding,icecrownrubble3,Icecrown Rubble 3,Doodads/Icecrown/Structures/Icecrown_Rubble/Icecrown_Rubble2.mdx
CustomBuilder,rocks-icecrown2,Icecrown Environment Builder
CustomBuilding,icecrowncrystal1,Icecrown Crystal 1,Doodads/Icecrown/Rocks/Icecrown_Crystal/Icecrown_Crystal0.mdx
CustomBuilding,icecrowncrystal2,Icecrown Crystal 2,Doodads/Icecrown/Rocks/Icecrown_Crystal/Icecrown_Crystal1.mdx
CustomBuilding,icecrowncrystal3,Icecrown Crystal 3,Doodads/Icecrown/Rocks/Icecrown_Crystal/Icecrown_Crystal2.mdx
CustomBuilding,icecrowncrystal4,Icecrown Crystal 4,Doodads/Icecrown/Rocks/Icecrown_Crystal/Icecrown_Crystal3.mdx
CustomBuilding,icecrowncrystal5,Icecrown Crystal 5,Doodads/Icecrown/Rocks/Icecrown_Crystal/Icecrown_Crystal4.mdx
CustomBuilding,icecrowncrystal6,Icecrown Crystal 6,Doodads/Icecrown/Rocks/Icecrown_Crystal/Icecrown_Crystal5.mdx
CustomBuilding,icecrowncrystal7,Icecrown Crystal 7,Doodads/Icecrown/Rocks/Icecrown_Crystal/Icecrown_Crystal6.mdx
CustomBuilding,icecrowncrystal8,Icecrown Crystal 8,Doodads/Icecrown/Rocks/Icecrown_Crystal/Icecrown_Crystal7.mdx
CustomBuilding,icecrowncrystal9,Icecrown Crystal 9,Doodads/Icecrown/Rocks/Icecrown_Crystal/Icecrown_Crystal8.mdx
CustomBuilder,rocks-icecrown3,Icecrown Crystals Builder
CustomBuilding,icecrownrock1,Icecrown Rock 1,Doodads/Icecrown/Rocks/Ice_Rock/Ice_Rock0.mdx
CustomBuilding,icecrownrock2,Icecrown Rock 2,Doodads/Icecrown/Rocks/Ice_Rock/Ice_Rock1.mdx
CustomBuilding,icecrownrock3,Icecrown Rock 3,Doodads/Icecrown/Rocks/Ice_Rock/Ice_Rock2.mdx
CustomBuilding,icecrownrock4,Icecrown Rock 4,Doodads/Icecrown/Rocks/Ice_Rock/Ice_Rock3.mdx
CustomBuilding,icecrownrock5,Icecrown Rock 5,Doodads/Icecrown/Rocks/Ice_Rock/Ice_Rock4.mdx
CustomBuilding,icecrownrock6,Icecrown Rock 6,Doodads/Icecrown/Rocks/Ice_Rock/Ice_Rock5.mdx
CustomBuilding,icecrownrock7,Icecrown Rock 7,Doodads/Icecrown/Rocks/Ice_Rock/Ice_Rock6.mdx
CustomBuilding,icecrownrock8,Icecrown Rock 8,Doodads/Icecrown/Rocks/Ice_Rock/Ice_Rock7.mdx
CustomBuilder,rocks-icecrown4,Icecrown Rocks Builder
CustomBuilding,icecrownsnowrock1,Icecrown Snow Rock 1,Doodads/Icecrown/Rocks/Ice_SnowRock/Ice_SnowRock0.mdx
CustomBuilding,icecrownsnowrock2,Icecrown Snow Rock 2,Doodads/Icecrown/Rocks/Ice_SnowRock/Ice_SnowRock1.mdx
CustomBuilding,icecrownsnowrock3,Icecrown Snow Rock 3,Doodads/Icecrown/Rocks/Ice_SnowRock/Ice_SnowRock2.mdx
CustomBuilding,icecrownsnowrock4,Icecrown Snow Rock 4,Doodads/Icecrown/Rocks/Ice_SnowRock/Ice_SnowRock3.mdx
CustomBuilding,icecrownsnowrock5,Icecrown Snow Rock 5,Doodads/Icecrown/Rocks/Ice_SnowRock/Ice_SnowRock4.mdx
CustomBuilding,icecrownsnowrock6,Icecrown Snow Rock 6,Doodads/Icecrown/Rocks/Ice_SnowRock/Ice_SnowRock5.mdx
CustomBuilding,icecrownsnowrock7,Icecrown Snow Rock 7,Doodads/Icecrown/Rocks/Ice_SnowRock/Ice_SnowRock6.mdx
CustomBuilding,icecrownsnowrock8,Icecrown Snow Rock 8,Doodads/Icecrown/Rocks/Ice_SnowRock/Ice_SnowRock7.mdx
CustomBuilding,icecrownsnowrock9,Icecrown Snow Rock 9,Doodads/Icecrown/Rocks/Ice_SnowRock/Ice_SnowRock8.mdx
CustomBuilding,icecrownsnowrock10,Icecrown Snow Rock 10,Doodads/Icecrown/Rocks/Ice_SnowRock/Ice_SnowRock9.mdx
CustomBuilder,rocks-icecrown5,Icecrown Snowy Rocks Builder
UnitShop,rocks-icecrown,Icecrown Rocks

SetShopModel,Doodads/LordaeronSummer/Rocks/Lords_Rock/Lords_Rock0

Comment,rocks-lordaeron
SetDefaultIcon,ReplaceableTextures/CommandButtons/BTNGrabTree.blp
CustomBuilding,lordaeronrock1,Lordaeron Rock 1,Doodads/LordaeronSummer/Rocks/Lords_Rock/Lords_Rock0.mdx
CustomBuilding,lordaeronrock2,Lordaeron Rock 2,Doodads/LordaeronSummer/Rocks/Lords_Rock/Lords_Rock1.mdx
CustomBuilding,lordaeronrock3,Lordaeron Rock 3,Doodads/LordaeronSummer/Rocks/Lords_Rock/Lords_Rock2.mdx
CustomBuilding,lordaeronrock4,Lordaeron Rock 4,Doodads/LordaeronSummer/Rocks/Lords_Rock/Lords_Rock3.mdx
CustomBuilding,lordaeronrock5,Lordaeron Rock 5,Doodads/LordaeronSummer/Rocks/Lords_Rock/Lords_Rock4.mdx
